model,task,sample_id,score,benchmark,run_id
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-09,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-01,0.0625,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-02,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-03,0.0625,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-05,0.3125,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-06,0.125,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-09,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-12,0.0625,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
sagemaker/meta-llama/Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,6RD3A6J432TZzxrKYRxph2
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-01,0.0625,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-02,0.0625,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-03,0.3125,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-05,0.125,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-09,0.0625,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-01,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-02,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-03,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-05,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-09,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-01,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-02,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-03,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-05,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-08,0.0625,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-09,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-12,0.125,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,ThMd6DNDTtyWxhPcb9Kq4y
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-01,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-02,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-03,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-04,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-05,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-07,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-08,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-09,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-10,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-13,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-01,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-02,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-03,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-05,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-08,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-09,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-01,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-02,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-03,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-04,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-05,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-06,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-07,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-09,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-10,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-13,1.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
anthropic/claude-3-7-sonnet-20250219,OTIS Mock AIME 2024-2025,2025-II-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,dSuGgEbnQErengjEboPn62
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-01,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-02,0.125,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-03,0.125,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-05,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-09,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-14,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2024-Mock-AIME-Problem-15,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-01,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-02,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-03,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-04,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-05,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-06,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-07,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-08,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-09,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-10,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-11,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-12,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
sagemaker/google/gemma-2-9b-it,OTIS Mock AIME 2024-2025,2025-I-Mock-AIME-Problem-13,0.0,OTIS Mock AIME 2024-2025,WNE7cveVN8rsi7DmsFsFVy
